wban_id,name,state,lat,lon,ndays,nhours_with_gusts,nfourhours_with_gusts,ndays_with_gusts,nhours_with_sig_gusts,nfourhours_with_sig_gusts,ndays_with_sig_gusts,gust_hours_per_year,gust_fourhours_per_year,gust_days_per_year,sig_gust_hours_per_year,sig_gust_fourhours_per_year,sig_gust_days_per_year,nhours_with_est_reports,nfourhours_with_est_reports,ndays_with_est_reports,nhours_with_est_sig_reports,nfourhours_with_est_sig_reports,ndays_with_est_sig_reports,mean_est_reports_in_hours_with_est_reports,mean_est_reports_in_fourhours_with_est_reports,mean_est_reports_in_convective_days_with_est_reports,mean_est_sig_reports_in_hours_with_est_sig_reports,mean_est_sig_reports_in_fourhours_with_est_sig_reports,mean_est_sig_reports_in_convective_days_with_est_sig_reports,mean_est_reports_in_report_hours_with_gusts,mean_est_reports_in_report_fourhours_with_gusts,mean_est_reports_in_report_convective_days_with_gusts,mean_est_sig_reports_in_report_hours_with_sig_gusts,mean_est_sig_reports_in_report_fourhours_with_sig_gusts,mean_est_sig_reports_in_report_convective_days_with_sig_gusts
14764,PORTLAND INTL JETPORT,ME,43.64222,-70.30444,6940,4,4,3,1,1,1,0.21051873,0.21051873,0.15788905,0.052629683,0.052629683,0.052629683,120,99,86,4,3,3,1.9916667,2.3939395,2.7325583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14837,MADISON DANE COUNTY REGIONAL AP,WI,43.14053,-89.34524,6940,4,4,4,0,0,0,0.21051873,0.21051873,0.21051873,0.0,0.0,0.0,170,129,114,40,32,30,1.8470588,2.2480621,2.5263157,1.55,1.78125,1.9,5.5,7.0,5.6666665,1.0,1.0,1.0
14840,MUSKEGON COUNTY AP,MI,43.17111,-86.23667,6940,4,4,4,0,0,0,0.21051873,0.21051873,0.21051873,0.0,0.0,0.0,64,56,53,7,4,4,1.59375,1.7142857,1.7924528,1.1428572,1.25,1.25,2.5,2.5,2.5,1.0,1.0,1.0
24149,LEWISTON NEZ PERCE COUNTY AP,ID,46.3747,-117.0156,6940,4,4,4,0,0,0,0.21051873,0.21051873,0.21051873,0.0,0.0,0.0,22,16,16,0,0,0,1.1818181,1.375,1.375,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
24155,PENDLETON E OR REGIONAL AP,OR,45.698299999999996,-118.8547,6940,4,4,4,0,0,0,0.21051873,0.21051873,0.21051873,0.0,0.0,0.0,22,18,18,1,1,1,1.5,1.8333334,1.8333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94746,WORCESTER REGIONAL AP,MA,42.268910000000005,-71.874605,6940,4,4,4,0,0,0,0.21051873,0.21051873,0.21051873,0.0,0.0,0.0,257,187,153,4,4,3,2.0116732,2.7326202,3.3137255,1.5,1.5,1.3333334,7.0,9.75,10.5,1.0,1.0,1.0
14813,AKRON FULTON INTERNATIONAL AP,OH,41.0375,-81.46417,5357,3,3,3,0,0,0,0.20454545,0.20454545,0.20454545,0.0,0.0,0.0,258,194,158,5,4,4,1.7751938,2.329897,2.8481014,1.8,1.75,1.75,4.0,7.3333335,11.333333,1.0,1.0,1.0
13764,GEORGETOWN SUSSEX COUNTY AP,DE,38.68917,-75.35917,5692,3,3,3,0,0,0,0.19250703,0.19250703,0.19250703,0.0,0.0,0.0,147,125,115,4,4,4,1.4013605,1.624,1.7565217,1.25,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0
03878,TROY MUNICIPAL AP,AL,31.86056,-86.01222,5905,3,3,3,0,0,0,0.18556309,0.18556309,0.18556309,0.0,0.0,0.0,114,94,86,7,7,4,1.7894737,2.1170213,2.2790697,1.2857143,1.2857143,1.5,2.0,2.0,2.3333333,1.0,1.0,1.0
12832,APALACHICOLA AP,FL,29.73333,-85.03333,5905,3,3,3,1,1,1,0.18556309,0.18556309,0.18556309,0.061854362,0.061854362,0.061854362,28,25,25,4,3,3,1.2142857,1.32,1.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54792,CLEARFIELD LAWRENCE AP,PA,41.04667,-78.41167,5908,3,3,3,0,0,0,0.18546885,0.18546885,0.18546885,0.0,0.0,0.0,163,130,123,4,4,4,1.5337423,1.9153847,2.0243902,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0
04113,HERMISTON MUNICIPAL AP,OR,45.82583,-119.26111,5936,3,3,2,0,0,0,0.184594,0.184594,0.12306267,0.0,0.0,0.0,21,19,18,2,2,2,1.4761904,1.6315789,1.7222222,1.5,1.5,1.5,2.0,2.0,2.0,1.0,1.0,1.0
04114,CHALLIS AIRPORT,ID,44.52278666666666,-114.21499999999999,5936,3,3,3,0,0,0,0.184594,0.184594,0.184594,0.0,0.0,0.0,4,3,2,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
04843,MEADVILLE PORT MEADVILLE AP,PA,41.62639,-80.215,5936,3,3,3,0,0,0,0.184594,0.184594,0.184594,0.0,0.0,0.0,256,197,172,6,5,5,1.8007812,2.2994924,2.622093,1.0,1.0,1.0,2.6666667,3.3333333,3.6666667,1.0,1.0,1.0
12971,NEW BRAUNFELS MUNICIPAL AP,TX,29.708895,-98.04568,5936,3,3,3,0,0,0,0.184594,0.184594,0.184594,0.0,0.0,0.0,78,65,61,14,12,12,1.6282052,1.9076923,2.0327868,1.7142857,1.8333334,1.8333334,1.0,1.0,1.5,1.0,1.0,1.0
13935,ALEXANDRIA ESLER FIELD,LA,31.3953,-92.2907,5936,3,3,3,0,0,0,0.184594,0.184594,0.184594,0.0,0.0,0.0,128,111,103,8,8,8,1.390625,1.5855856,1.6990291,1.125,1.125,1.125,4.5,3.3333333,3.3333333,1.0,1.0,1.0
24162,ONTARIO MUNICIPAL AP,OR,44.02057333333334,-117.01278666666667,5936,3,3,3,0,0,0,0.184594,0.184594,0.184594,0.0,0.0,0.0,21,18,15,0,0,0,1.1428572,1.1666666,1.2,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
53819,PEACHTREE CITY FALCON FIELD,GA,33.35528,-84.56694,5936,3,3,3,0,0,0,0.184594,0.184594,0.184594,0.0,0.0,0.0,286,216,183,5,5,5,1.4090909,1.675926,1.8743169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53854,ORANGEBURG MUNICIPAL AP,SC,33.46167,-80.85806,5936,3,3,3,0,0,0,0.184594,0.184594,0.184594,0.0,0.0,0.0,315,238,214,23,20,19,1.5809524,2.0,2.2149532,1.1304348,1.25,1.2631578,2.5,3.0,2.3333333,1.0,1.0,1.0
54769,PLYMOUTH MUNICIPAL AP,MA,41.90972,-70.72944,5936,3,3,3,0,0,0,0.184594,0.184594,0.184594,0.0,0.0,0.0,120,95,84,3,3,3,1.7083334,2.136842,2.392857,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
54781,BENNINGTON MORSE STATE AP,VT,42.89139,-73.24694,5936,3,3,3,0,0,0,0.184594,0.184594,0.184594,0.0,0.0,0.0,220,174,150,9,9,9,2.209091,2.7931035,3.24,1.3333334,1.3333334,1.3333334,1.5,1.5,2.3333333,1.0,1.0,1.0
04726,JOHNSTOWN CAMBRIA COUNTY AP,PA,40.31611,-78.83389,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,209,168,144,7,7,7,1.8516747,2.3035715,2.6875,1.1428572,1.1428572,1.1428572,2.0,2.5,4.5,1.0,1.0,1.0
04789,MONTGOMERY ORANGE COUNTY AP,NY,41.50917,-74.265,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,250,188,158,10,10,9,2.012,2.6702127,3.164557,1.8,1.8,2.0,5.0,5.5,4.3333335,1.0,1.0,1.0
12819,LEESBURG MUNICIPAL AP,FL,28.82083,-81.80972,6150,3,3,3,1,1,1,0.17817073,0.17817073,0.17817073,0.059390243,0.059390243,0.059390243,110,103,96,6,6,5,1.3909091,1.4854369,1.59375,1.3333334,1.3333334,1.6,7.0,7.0,10.0,1.0,1.0,1.0
13744,FLORENCE REGIONAL AP,SC,34.18772,-79.73085,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,256,204,183,23,20,20,2.0625,2.5588236,2.830601,1.173913,1.2,1.2,6.0,6.0,7.0,1.0,1.0,1.0
13810,LOUISVILLE BOWMAN FIELD,KY,38.22806,-85.66361,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,333,257,218,18,17,14,2.3423424,3.0233462,3.5550458,1.3333334,1.3529412,1.6428572,9.0,12.0,10.333333,1.0,1.0,1.0
13838,MOBILE DOWNTOWN AP,AL,30.62639,-88.06806,6150,3,3,3,1,1,1,0.17817073,0.17817073,0.17817073,0.059390243,0.059390243,0.059390243,129,110,102,6,6,6,1.6511627,1.9181818,2.0490196,1.5,1.5,1.5,8.0,5.5,5.5,3.0,3.0,3.0
14748,ELMIRA CORNING REGIONAL AP,NY,42.15944,-76.89194,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,184,147,123,8,8,8,1.923913,2.3945577,2.8455284,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0
14880,CHICAGO WAUKEGAN REGIONAL AP,IL,42.41667,-87.86667,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,171,132,120,22,18,18,2.2280703,2.7954545,3.0583334,1.9545455,2.2222223,2.2222223,1.5,3.0,3.5,1.0,1.0,1.0
23159,BRYCE CANYON AP,UT,37.70639,-112.14556,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,2,2,2,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
53855,HAMILTON BUTLER COUNTY REGIONAL AP,OH,39.36444,-84.52472,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,334,257,219,10,8,8,2.212575,2.7042801,3.1369863,2.6,2.875,2.875,5.3333335,5.3333335,5.3333335,1.0,1.0,1.0
53871,ROCK HILL YORK COUNTY AP,SC,34.98694,-81.0575,6150,3,2,2,0,0,0,0.17817073,0.11878049,0.11878049,0.0,0.0,0.0,414,319,281,12,11,11,1.4782609,1.8275862,2.024911,1.3333334,1.2727273,1.2727273,5.0,6.5,6.5,1.0,1.0,1.0
53901,WEST PLAINS MUNICIPAL AP,MO,36.87806,-91.9025,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,174,149,131,10,8,7,1.5574713,1.7852349,2.0305343,1.4,1.375,1.5714285,2.3333333,4.0,4.0,1.0,1.0,1.0
53919,MONTICELLO MUNICIPAL AP,AR,33.6361,-91.7556,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,139,115,104,12,11,11,1.6043166,1.9130435,2.1153846,1.3333334,1.4545455,1.4545455,3.5,4.0,4.0,1.0,1.0,1.0
54704,NORWOOD MEMORIAL AP,MA,42.19083,-71.17361,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,253,175,143,7,7,6,2.9288538,4.16,5.048951,1.2857143,1.2857143,1.1666666,4.6666665,10.0,10.0,1.0,1.0,1.0
93718,NORTH MYRTLE BEACH GRAND STRAND AP,SC,33.81619,-78.72048,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,107,89,85,11,9,9,1.4953271,1.764045,1.8470588,1.0,1.1111112,1.1111112,5.0,5.5,5.5,1.0,1.0,1.0
93759,ROCKY MOUNT WILSON AP,NC,35.855,-77.89306,6150,3,3,3,0,0,0,0.17817073,0.17817073,0.17817073,0.0,0.0,0.0,283,227,193,1,1,1,1.6784452,2.0440528,2.3678756,1.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0
24121,ELKO REGIONAL AP,NV,40.8288,-115.7886,6178,3,3,3,0,0,0,0.17736323,0.17736323,0.17736323,0.0,0.0,0.0,12,12,12,0,0,0,1.0833334,1.0833334,1.0833334,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
14918,INTERNATIONAL FALLS INTL AP,MN,48.563895,-93.39779999999999,4169,2,2,2,0,0,0,0.17522188,0.17522188,0.17522188,0.0,0.0,0.0,14,11,11,2,2,2,1.5714285,2.0,2.0,1.5,1.5,1.5,1.0,2.0,2.0,1.0,1.0,1.0
23234,SAN FRANCISCO INTL AP,CA,37.65806,-122.43778,6577,3,2,2,0,0,0,0.16660331,0.111068875,0.111068875,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
23157,BISHOP AP,CA,37.3711,-118.358,6696,3,3,3,0,0,0,0.16364247,0.16364247,0.16364247,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
23169,LAS VEGAS MCCARRAN INTL AP,NV,36.0719,-115.1634,6909,3,3,3,0,0,0,0.15859748,0.15859748,0.15859748,0.0,0.0,0.0,9,8,8,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
04725,BINGHAMTON (GREATER AP),NY,42.2068,-75.98,6940,3,3,3,0,0,0,0.15788905,0.15788905,0.15788905,0.0,0.0,0.0,244,196,162,14,13,12,2.3032787,2.8367348,3.4135802,1.0,1.0,1.0833334,4.3333335,16.0,16.666666,1.0,1.0,1.0
12834,DAYTONA BEACH INTL AP,FL,29.1828,-81.0483,6940,3,3,3,0,0,0,0.15788905,0.15788905,0.15788905,0.0,0.0,0.0,100,90,88,3,3,3,1.15,1.2777778,1.3068181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12960,HOUSTON INTERCONTINENTAL AP,TX,29.98,-95.36,6940,3,3,3,0,0,0,0.15788905,0.15788905,0.15788905,0.0,0.0,0.0,157,136,130,6,6,6,1.5414013,1.7647059,1.8461539,1.0,1.0,1.0,6.0,3.5,3.5,1.0,1.0,1.0
14711,MIDDLETOWN HARRISBURG INTL AP,PA,40.1962,-76.7724,6940,3,3,3,0,0,0,0.15788905,0.15788905,0.15788905,0.0,0.0,0.0,390,303,249,18,18,18,1.9282051,2.4785478,3.0160642,1.2222222,1.2222222,1.2222222,6.0,7.6666665,8.666667,1.0,1.0,1.0
14739,BOSTON,MA,42.3606,-71.0097,6940,3,3,3,0,0,0,0.15788905,0.15788905,0.15788905,0.0,0.0,0.0,253,174,141,6,5,5,2.8695652,4.097701,5.0496454,1.0,1.0,1.0,4.6666665,5.3333335,8.666667,1.0,1.0,1.0
14826,FLINT BISHOP INTL AP,MI,42.9666,-83.7494,6940,3,3,3,0,0,0,0.15788905,0.15788905,0.15788905,0.0,0.0,0.0,244,180,160,18,14,14,2.319672,3.1388888,3.53125,1.5,1.8571428,1.8571428,6.0,3.5,4.3333335,1.0,1.0,1.0
14860,ERIE INTERNATIONAL AP,PA,42.08,-80.1825,6940,3,3,3,0,0,0,0.15788905,0.15788905,0.15788905,0.0,0.0,0.0,152,131,117,1,1,1,1.5263158,1.7557251,1.948718,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
04847,ADRIAN LENAWEE COUNTY AP,MI,41.86778,-84.07944,2375,1,1,1,0,0,0,0.15378948,0.15378948,0.15378948,0.0,0.0,0.0,76,61,56,4,3,3,2.0526316,2.5409837,2.767857,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0
03162,PAGE MUNICIPAL AP,AZ,36.92611,-111.44778,5143,2,2,2,0,0,0,0.14203772,0.14203772,0.14203772,0.0,0.0,0.0,2,2,2,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
24130,BAKER CITY MUNICIPAL AP,OR,44.8428,-117.8086,5175,2,2,2,1,1,1,0.14115942,0.14115942,0.14115942,0.07057971,0.07057971,0.07057971,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54789,MOUNT POCONO POCONO MOUNTAINS MUNICIPAL AP,PA,41.13889,-75.37944,5266,2,2,2,0,0,0,0.1387201,0.1387201,0.1387201,0.0,0.0,0.0,176,134,110,4,4,4,1.6761364,2.1567163,2.581818,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
53873,CARTERSVILLE AIRPORT,GA,34.11587,-84.850713,5691,2,1,1,0,0,0,0.12836057,0.064180285,0.064180285,0.0,0.0,0.0,324,236,208,12,11,11,1.4074074,1.690678,1.8365384,1.0833334,1.0909091,1.0909091,1.0,1.0,1.0,1.0,1.0,1.0
14719,WESTHAMPTON GABRESKI AP,NY,40.84361,-72.63222,5814,2,2,2,0,0,0,0.125645,0.125645,0.125645,0.0,0.0,0.0,62,54,49,4,4,4,1.8064516,2.074074,2.2857144,1.25,1.25,1.25,3.0,3.0,3.0,1.0,1.0,1.0
53853,DESTIN FORT WALTON BEACH AP,FL,30.4,-86.47167,5815,2,2,2,0,0,0,0.12562339,0.12562339,0.12562339,0.0,0.0,0.0,63,55,51,4,4,4,1.3809524,1.5272727,1.6470588,1.5,1.5,1.5,2.0,2.0,6.0,1.0,1.0,1.0
93775,ASHLAND HANOVER COUNTY MUNICIPAL AP,VA,37.70806,-77.43444,5905,2,2,2,0,0,0,0.123708725,0.123708725,0.123708725,0.0,0.0,0.0,267,195,175,5,3,3,2.29588,3.128205,3.4857142,1.2,1.6666666,1.6666666,16.5,18.5,18.5,1.0,1.0,1.0
54756,ORANGE MUNICIPAL AP,MA,42.57,-72.29111,5906,2,2,2,0,0,0,0.123687774,0.123687774,0.123687774,0.0,0.0,0.0,256,189,158,6,6,6,2.2460938,3.005291,3.5822785,1.0,1.0,1.0,11.5,13.5,14.0,1.0,1.0,1.0
03996,TALLULAH VICKSBURG REGIONAL AP,LA,32.35,-91.02778,5936,2,2,2,0,0,0,0.12306267,0.12306267,0.12306267,0.0,0.0,0.0,224,176,162,18,15,15,1.5044643,1.8295455,1.962963,1.7222222,1.9333333,1.9333333,3.0,3.5,3.5,1.0,1.0,1.0
12975,HOUSTON CLOVER FIELD,TX,29.519064999999998,-95.241985,5936,2,2,2,0,0,0,0.12306267,0.12306267,0.12306267,0.0,0.0,0.0,121,102,96,6,6,6,1.6694214,1.9803921,2.1041667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12976,ANGLETON LAKE JACKSON BRAZORIA COUNTY AP,TX,29.10972,-95.46194,5936,2,2,2,0,0,0,0.12306267,0.12306267,0.12306267,0.0,0.0,0.0,36,30,30,1,1,1,1.6666666,1.9333333,1.9333333,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
14736,ALTOONA BLAIR COUNTY AP,PA,40.29639,-78.32028,5936,2,2,2,1,1,1,0.12306267,0.12306267,0.12306267,0.061531335,0.061531335,0.061531335,136,105,99,2,2,2,1.6985294,2.2,2.3333333,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0
14841,PELLSTON REGIONAL AP,MI,45.5644,-84.7927,5936,2,2,2,0,0,0,0.12306267,0.12306267,0.12306267,0.0,0.0,0.0,31,28,25,1,1,1,1.2903225,1.4285715,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23191,AVALON CATALINA AP,CA,33.405,-118.41583,5936,2,2,2,0,0,0,0.12306267,0.12306267,0.12306267,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23225,BLUE CANYON AP,CA,39.2775,-120.71028,5936,2,2,2,0,0,0,0.12306267,0.12306267,0.12306267,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93786,OCEAN CITY MUNICIPAL AP,MD,38.30833,-75.12389,5936,2,2,2,2,2,2,0.12306267,0.12306267,0.12306267,0.12306267,0.12306267,0.12306267,81,71,70,0,0,0,1.4567901,1.6619718,1.6857142,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
93801,ROME R B RUSSELL AP,GA,34.34778,-85.16111,5936,2,1,1,2,1,1,0.12306267,0.061531335,0.061531335,0.12306267,0.061531335,0.061531335,260,204,180,6,6,6,1.3769231,1.5686275,1.7388889,1.1666666,1.1666666,1.1666666,1.0,1.0,1.0,1.0,1.0,1.0
94129,PULLMAN MOSCOW REGIONAL AP,WA,46.74389,-117.10861,5936,2,2,2,1,1,1,0.12306267,0.12306267,0.12306267,0.061531335,0.061531335,0.061531335,22,15,14,3,2,2,1.1818181,1.3333334,1.4285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94929,ASHLAND KENNEDY MEMORIAL AP,WI,46.54861,-90.91889,5936,2,2,2,1,1,1,0.12306267,0.12306267,0.12306267,0.061531335,0.061531335,0.061531335,48,39,36,4,3,3,1.5208334,1.8717948,2.0,2.25,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0
93807,WINSTON SALEM REYNOLDS AP,NC,36.13361,-80.22222,5997,2,2,2,0,0,0,0.121810906,0.121810906,0.121810906,0.0,0.0,0.0,475,351,287,12,10,9,1.9726316,2.5982907,3.142857,1.1666666,1.3,1.4444444,3.0,3.0,7.0,1.0,1.0,1.0
03963,JEFFERSON CITY MEMORIAL AP,MO,38.59111,-92.15583,6120,2,2,2,0,0,0,0.11936274,0.11936274,0.11936274,0.0,0.0,0.0,133,114,103,6,6,6,1.3909775,1.5614035,1.7087379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94893,IRON MOUNTAIN FORD AP,MI,45.81833,-88.11444,6120,2,2,2,0,0,0,0.11936274,0.11936274,0.11936274,0.0,0.0,0.0,60,44,43,8,7,7,1.6333333,2.1363637,2.1860466,1.0,1.1428572,1.1428572,3.0,3.0,3.0,1.0,1.0,1.0
12873,ST PETERSBURG CLEARWATER INTL AP,FL,27.91056,-82.6875,6122,2,2,2,0,0,0,0.11932375,0.11932375,0.11932375,0.0,0.0,0.0,88,80,74,1,1,1,1.5568181,1.7125,1.8513514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
03888,ATLANTA FULTON COUNTY AP,GA,33.77917,-84.52139,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,360,272,238,9,8,8,1.525,1.75,1.9243697,1.1111112,1.125,1.125,7.0,8.0,8.5,1.0,1.0,1.0
04787,DUBOIS JEFFERSON COUNTY AP,PA,41.17947,-78.89326,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,222,183,162,4,4,4,2.0765765,2.5136611,2.8395061,2.0,2.0,2.0,8.5,9.5,10.0,1.0,1.0,1.0
12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,26.0719,-80.1536,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,115,106,97,5,5,5,1.4173913,1.5283018,1.6701031,1.2,1.2,1.2,1.0,1.0,4.0,1.0,1.0,1.0
12885,FORT LAUDERDALE EXECUTIVE AP,FL,26.19694,-80.17083,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,111,102,94,4,4,4,1.3513514,1.4607843,1.5851064,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0
12895,FORT PIERCE ST LUCIE COUNTY INTL AP,FL,27.49806,-80.37667,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,21,21,21,1,1,1,1.1428572,1.1428572,1.1428572,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,29.3389,-98.472,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,72,61,59,23,19,19,1.6666666,1.9344262,2.0,1.4782609,1.6842105,1.6842105,2.5,3.5,3.5,1.0,1.0,1.0
14752,HARTFORD BRAINARD FIELD,CT,41.73611,-72.65056,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,285,214,177,10,10,10,2.2245615,2.9205608,3.519774,1.2,1.2,1.2,15.0,16.0,9.5,1.0,1.0,1.0
14757,POUGHKEEPSIE AIRPORT,NY,41.62574,-73.88156,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,299,220,175,13,12,11,2.3043478,3.1272728,3.9314287,1.7692307,1.8333334,2.0,1.0,5.0,5.5,1.0,1.0,1.0
14775,WESTFIELD BARNES MUNICIPAL AP,MA,42.15778,-72.71611,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,312,229,190,12,11,11,2.4871795,3.3668122,4.021053,1.0833334,1.1818181,1.1818181,11.5,15.5,15.5,1.0,1.0,1.0
24160,WALLA WALLA REGIONAL AP,WA,46.09472,-118.28694,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,17,14,14,0,0,0,1.5294118,1.7857143,1.7857143,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
24235,SEXTON SUMMIT,OR,42.6,-123.3667,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,4,3,2,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
53872,MONROE AIRPORT,NC,35.01694,-80.62056,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,401,312,275,16,14,14,1.5486284,1.8974359,2.12,1.25,1.3571428,1.3571428,1.0,1.0,6.0,1.0,1.0,1.0
53920,RUSSELLVILLE MUNICIPAL AP,AR,35.25778,-93.09472,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,191,157,139,22,19,18,1.947644,2.343949,2.647482,1.3636364,1.4736842,1.5555556,3.5,3.5,5.0,1.0,1.0,1.0
53925,DE QUEEN SEVIER COUNTY AP,AR,34.05,-94.40083,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,148,119,108,13,12,12,1.472973,1.8319328,2.0185184,1.2307693,1.3333334,1.3333334,1.0,1.0,1.0,1.0,1.0,1.0
54787,FARMINGDALE REPUBLIC AP,NY,40.73417,-73.41694,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,168,137,121,10,8,8,2.4166667,2.9562044,3.3471074,1.2,1.375,1.375,20.0,20.0,20.0,1.0,1.0,1.0
93720,SALISBURY WICOMICO REGIONAL AP,MD,38.34083,-75.51325,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,157,124,113,0,0,0,1.5987262,2.0,2.1858406,NaN,NaN,NaN,1.0,1.0,2.0,NaN,NaN,NaN
93824,ZANESVILLE MUNICIPAL AP,OH,39.94444,-81.89222,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,191,151,136,5,5,4,2.1204188,2.6556292,2.9411764,1.2,1.2,1.25,2.5,2.5,2.5,1.0,1.0,1.0
94720,HYANNIS BARNSTABLE MUNICIPAL AP,MA,41.66861,-70.28,6150,2,2,2,0,0,0,0.11878049,0.11878049,0.11878049,0.0,0.0,0.0,35,33,32,4,4,4,1.9142857,2.030303,2.09375,1.75,1.75,1.75,10.0,10.0,10.0,1.0,1.0,1.0
